task,model,best_lr,best_epoch,mcc_mean,mcc_std,accuracy_mean,accuracy_std,f1_mean,f1_std,precision_mean,precision_std,recall_mean,recall_std,replicate_count,source_files,same_source_file,num_source_files
mouse_0,DNABERT,3e-05,4.93,0.4523435575038464,0.020160504015887325,0.725679012345679,0.010060024092574513,0.7253806535146932,0.010085364228065831,0.7266676183015928,0.010149908816073416,0.725679012345679,0.010060024092574539,10,anisa_finetune_results_with_lr_06.11.2025.csv,True,1
mouse_0,DNABERT2,3e-05,1.23,0.5959785504248509,0.01874798999378313,0.7965706447187928,0.009736228941827981,0.7960759900279065,0.010009006190713805,0.7994308450875861,0.009564917583674665,0.7965706447187928,0.009736228941827962,9,anisa_finetune_results_with_lr_06.11.2025.csv,True,1
mouse_0,GPT,3e-05,4.0,0.33147858039109046,0.007176084361565659,0.6623456790123456,0.004673998638518761,0.6588659657958057,0.007115903938641642,0.6692453272090202,0.004644660152903847,0.6623456790123456,0.004673998638518761,4,combined_results_orig_07.21.2025.csv,True,1
mouse_0,NTv2,0.0001,4.0,0.33960379696375753,0.028884771957399046,0.6689300411522634,0.013911047709893452,0.6681304002621767,0.013557979941112911,0.6706856254318779,0.01507634044216833,0.6689300411522634,0.013911047709893492,6,combined_results_orig_07.21.2025.csv,True,1
mouse_1,DNABERT,3e-05,0.59,0.7965365275582909,0.009046249216784825,0.8980281690140846,0.0045908396526480105,0.8979975133255493,0.004602206641321215,0.8985061511614075,0.004459417072206446,0.8980305670351992,0.004590443717791277,10,anisa_finetune_results_with_lr_06.11.2025.csv,True,1
mouse_1,DNABERT2,3e-05,0.15,0.8121273842872072,0.009514810188454348,0.9059879746314142,0.004736398032367228,0.9059791471278422,0.0047344484445365955,0.9061403637193385,0.004780214966640684,0.9059870469448362,0.0047356581507007065,9,anisa_finetune_results_with_lr_06.11.2025.csv,True,1
mouse_1,GPT,3e-05,4.0,0.7647873596906856,0.017698527410630008,0.8823721275018533,0.008827638525127822,0.8823690637305109,0.008824730072337188,0.8824152690109042,0.008871595852817512,0.8823720941437463,0.008827006855696382,5,combined_results_orig_07.21.2025.csv,True,1
mouse_1,NTv2,0.0001,4.0,0.7283222025537205,0.012204419915202606,0.8635532493204843,0.006119062172636655,0.8634378873708823,0.006137025948687182,0.8647746749158882,0.006188788370923256,0.8635500078719232,0.00611911540803649,6,combined_results_orig_07.21.2025.csv,True,1
mouse_2,DNABERT,0.0001,3.05,0.725885934278091,0.01758095592892789,0.8621951219512194,0.009495372867315499,0.8620424618214482,0.00966300552120123,0.8636957779440566,0.008201146872805452,0.8621951219512194,0.009495372867315499,5,combined_results_orig_07.21.2025.csv,True,1
mouse_2,DNABERT2,3e-05,3.05,0.8285102714119909,0.021730100523916857,0.9139566395663957,0.011074438372816768,0.9139223852068681,0.011104581901760818,0.9145544986420886,0.010677921063077939,0.9139566395663956,0.011074438372816735,9,anisa_finetune_results_with_lr_06.11.2025.csv,True,1
mouse_2,GPT,3e-05,4.0,0.7306865252977905,0.048686256140285544,0.8648373983739838,0.0248308774855094,0.8647279975170056,0.02493833482035541,0.8658507349442965,0.023862898804291575,0.8648373983739838,0.024830877485509356,3,combined_results_orig_07.21.2025.csv,True,1
mouse_2,NTv2,0.0001,4.0,0.6822248092662658,0.02604218999380896,0.8404471544715447,0.01317223719188596,0.8402873225737834,0.013229339757030261,0.8417792288651,0.01287570479797031,0.8404471544715447,0.013172237191885872,6,combined_results_orig_07.21.2025.csv,True,1
mouse_3,DNABERT,0.0001,4.2,0.6529659154545013,0.04755759845653047,0.8259414225941424,0.023962880440629913,0.8257687021001692,0.024014437796386994,0.827071539044316,0.023673271971161786,0.8258963585434174,0.023899984173662514,5,combined_results_orig_07.21.2025.csv,True,1
mouse_3,DNABERT2,3e-05,4.2,0.7597698461663481,0.03254709086520575,0.8797071129707112,0.01615987479254739,0.8796865550238842,0.016150459231432598,0.8800344126151448,0.0163667670905042,0.8797356442577031,0.01618481457776451,4,combined_results_orig_07.21.2025.csv,True,1
mouse_3,GPT,3e-05,4.0,0.52957104422843,0.029957144602579748,0.7604602510460251,0.015037558335319284,0.7582220684268346,0.015521791040944055,0.7695910449098636,0.015331141483268081,0.7600840336134453,0.01506215539648464,4,combined_results_orig_07.21.2025.csv,True,1
mouse_3,NTv2,0.0001,4.0,0.43229428058249275,0.04499134473669311,0.7119944211994421,0.027426344722617887,0.708849632884098,0.031901826390035574,0.7203991531195277,0.018915787245987616,0.7121907096171802,0.02708495195656655,6,combined_results_orig_07.21.2025.csv,True,1
mouse_4,DNABERT,3e-05,2.12,0.41381666203574863,0.013182188728363372,0.7066914498141263,0.006661551452647127,0.7065343536897664,0.0067224707133609965,0.7071263586901549,0.006525916759403968,0.706690774822827,0.006663655689870985,10,anisa_finetune_results_with_lr_06.11.2025.csv,True,1
mouse_4,DNABERT2,3e-05,0.53,0.4620179370612772,0.01981325634146294,0.7304537676284888,0.010308425109959765,0.7301001715165946,0.010624293520722654,0.7315805662048778,0.00954277143005409,0.7304414701901452,0.010315823549388013,9,anisa_finetune_results_with_lr_06.11.2025.csv,True,1
mouse_4,GPT,3e-05,4.0,0.31915791001179206,0.013097210001030065,0.6592317224287485,0.00676633558279916,0.6588637519678405,0.007037783382134099,0.6599200057326227,0.006382970669812018,0.6592399932913819,0.006756166101165364,3,combined_results_orig_07.21.2025.csv,True,1
mouse_4,NTv2,0.0001,4.0,0.2180871360283736,0.02283868400760115,0.6087803151000176,0.01130396321444245,0.6083529056617637,0.01116375894449454,0.6092954695145795,0.011532513255610803,0.6087926142025656,0.011310735875991053,6,combined_results_orig_07.21.2025.csv,True,1
prom_300_all,DNABERT,3e-05,4.0,0.9093368572316702,0.005212257454925553,0.9546283783783783,0.0026001079279353604,0.9546263120155251,0.0026014966946281155,0.9546877249691359,0.0025959903752425634,0.9546491348217139,0.0026165604954927874,10,anisa_finetune_results_with_lr_06.11.2025.csv,True,1
prom_300_all,DNABERT2,3e-05,4.0,0.847128357641316,0.013680845394710416,0.923412162162162,0.006957509420960073,0.9233824627278411,0.006978613433217333,0.923782515024812,0.0066882664711216885,0.923346116970278,0.006999684489435795,10,anisa_finetune_results_with_lr_06.11.2025.csv,True,1
prom_300_all,GPT,3e-05,4.0,0.7980624456235963,0.007390277324993594,0.898902027027027,0.0037379076195501754,0.8988819838574431,0.003734717646459746,0.8991588055452948,0.0036925564581437964,0.8989036889923755,0.0036988994835319253,4,combined_results_orig_07.21.2025.csv,True,1
prom_300_all,NTv2,0.0001,4.0,0.8159599612664725,0.03238065412881487,0.9076858108108108,0.016021197362043903,0.9076688475084219,0.016018995943134825,0.9081809141053293,0.016294165865165165,0.9077791854997033,0.01608734695271231,4,combined_results_orig_07.21.2025.csv,True,1
prom_300_notata,DNABERT,3e-05,4.0,0.9285481672835421,0.004463877429065492,0.9642359148294706,0.002262559849741997,0.964227385498242,0.0022660944903426287,0.9643512388497315,0.0021809581925312316,0.9641969745392565,0.0022892220128792056,10,anisa_finetune_results_with_lr_06.11.2025.csv,True,1
prom_300_notata,DNABERT2,3e-05,4.0,0.9320307416466339,0.008781651808036427,0.965974858004253,0.004428256993807087,0.9659680447744609,0.004436390907969722,0.9660667823838734,0.004279464714586308,0.965963992755939,0.0045026788143698,7,combined_results_orig_07.21.2025.csv,True,1
prom_300_notata,GPT,3e-05,4.0,0.8884709970048402,0.0072043592245783,0.944224609006972,0.0035900808146328857,0.9442216794888866,0.003591282662254248,0.9442136918882872,0.0035986727542513587,0.9442573062036148,0.0036056868201739868,3,combined_results_orig_07.21.2025.csv,True,1
prom_300_notata,NTv2,0.0001,4.0,0.8553360513524751,0.012142490346775553,0.9274543056340683,0.006226761500606069,0.9274442150086091,0.006223184650893372,0.927782920598084,0.006036340626015535,0.9275532118887825,0.006111132952895828,3,combined_results_orig_07.21.2025.csv,True,1
prom_300_tata,DNABERT,0.0001,10.0,0.6750426292051014,0.0573477331608872,0.8358890701468189,0.02949039227008588,0.8357693769650252,0.029637680332344606,0.8381521176015232,0.028144385278155944,0.836894641525514,0.029226100362049215,5,combined_results_orig_07.21.2025.csv,True,1
prom_300_tata,DNABERT2,3e-05,10.0,0.647029678737779,0.02595248141963126,0.8233512001864367,0.01320981842998685,0.8232598184127644,0.013158761489853307,0.8235428576902957,0.013016892781209233,0.823486889162824,0.01293731418354398,7,combined_results_orig_07.21.2025.csv,True,1
prom_300_tata,GPT,3e-05,4.0,0.5791358985809244,0.016173635140056788,0.7887438825448614,0.008683371083562423,0.7886231099826888,0.008707947420890663,0.7898534267101118,0.007840282083678205,0.7892830510280175,0.008339099460375211,4,combined_results_orig_07.21.2025.csv,True,1
prom_300_tata,NTv2,0.0001,4.0,0.8040966735393497,0.10591647480021667,0.9013792080676256,0.053835402789522986,0.9012175210282016,0.05390190787446346,0.9027667945957719,0.052739021651593714,0.9013321130770795,0.053181249482904216,11,combined_results_orig_07.21.2025.csv,True,1
prom_core_all,DNABERT,0.0001,4.0,0.7075480378068201,0.009751528354108273,0.8534459459459459,0.0046469591524457956,0.8533956777280778,0.004610282045459911,0.8540541751144272,0.005103605178706748,0.8534943644584694,0.004664543821650737,5,combined_results_orig_07.21.2025.csv,True,1
prom_core_all,DNABERT2,3e-05,4.0,0.6331123787542661,0.020808638064436908,0.816097972972973,0.010343224788333424,0.8159532743440714,0.010356787046882535,0.817038927277635,0.01048496350251972,0.8160756744022966,0.01037327360769999,10,anisa_finetune_results_with_lr_06.11.2025.csv,True,1
prom_core_all,GPT,3e-05,4.0,0.6304854217693678,0.004305157025039466,0.8150760135135136,0.002280405405405349,0.8150355767744478,0.0023137163869187366,0.815388708560986,0.0020663681762241905,0.815096919079029,0.002260978972086205,4,combined_results_orig_07.21.2025.csv,True,1
prom_core_all,NTv2,0.0001,4.0,0.5479397065557383,0.01278271611863984,0.7713048986486486,0.007436510321727349,0.770276236025397,0.008048495492419813,0.7765096601871908,0.006089310434073901,0.7714693519492473,0.007380118358183035,8,combined_results_orig_07.21.2025.csv,True,1
prom_core_notata,DNABERT,0.0001,4.0,0.708338414443305,0.006105370199240699,0.8539287733182588,0.0028119721875945517,0.8538741574969123,0.0027639999256059535,0.8544264651370834,0.003365144022507787,0.8539126792776969,0.00279384348436994,5,combined_results_orig_07.21.2025.csv,True,1
prom_core_notata,DNABERT2,3e-05,4.0,0.6796778793117667,0.013365677902590157,0.839608064820049,0.006676689697189856,0.8395510054698276,0.006676029217951279,0.84007574521416,0.006712888164321608,0.8396025326969114,0.006666225745120456,10,anisa_finetune_results_with_lr_06.11.2025.csv,True,1
prom_core_notata,GPT,3e-05,4.0,0.6501129131454217,0.007231045942034416,0.8246466930469192,0.003826111127755565,0.8245120637722797,0.003896127870639638,0.8255158596285046,0.003389063952091398,0.824597899853317,0.003848766904207599,5,combined_results_orig_07.21.2025.csv,True,1
prom_core_notata,NTv2,0.0001,4.0,0.5758914088720182,0.010575516517892734,0.787568306010929,0.005414534377353208,0.7874309825365033,0.005462211059225319,0.7883169126830903,0.005208640470337038,0.7875754488120492,0.005394736743332544,8,combined_results_orig_07.21.2025.csv,True,1
prom_core_tata,DNABERT,0.0001,10.0,0.7640621267946639,0.034535199496320564,0.8815660685154976,0.01759257385258458,0.8815224752096554,0.017637797171261203,0.882347446109009,0.01702942140944727,0.881715210355987,0.017508404855164774,5,combined_results_orig_07.21.2025.csv,True,1
prom_core_tata,DNABERT2,3e-05,10.0,0.7436013835459413,0.03103159452225755,0.8697273362852481,0.016050869635387745,0.8694512624043255,0.016220894799996822,0.8735293243226391,0.015218593892464176,0.8700893617538993,0.016035648043204048,7,combined_results_orig_07.21.2025.csv,True,1
prom_core_tata,GPT,3e-05,4.0,0.6696908287979362,0.02492115663628628,0.8315660685154975,0.012939645496781714,0.8309475958930628,0.013113526785551716,0.837612651978754,0.012113972039233131,0.8321037727814682,0.012886685051761066,4,combined_results_orig_07.21.2025.csv,True,1
prom_core_tata,NTv2,0.0001,4.0,0.7219996660925306,0.06875342199695254,0.8597063621533442,0.03684042346047703,0.8593536791514444,0.03754798088418868,0.8621701688372606,0.0322224009669025,0.8598478396638846,0.036498255553603885,6,combined_results_orig_07.21.2025.csv,True,1
promoter_all,DNABERT,3e-05,3.0,0.7279242217213628,0.005056166741643003,0.8638468013468014,0.002551421644146082,0.8638251517879874,0.002556999784621991,0.864077489169639,0.002511469593456976,0.8638468013468014,0.002551421644146066,3,combined_results_orig_07.21.2025.csv,True,1
promoter_all,DNABERT2,3e-05,3.0,0.7575490195213299,0.011037655736836082,0.8783670033670035,0.005728391241084264,0.8783001229751294,0.005767738294834058,0.8791826729178887,0.005323576916146032,0.8783670033670034,0.005728391241084253,3,combined_results_orig_07.21.2025.csv,True,1
promoter_all,GPT,3e-05,3.0,0.703565895844954,0.016861163766883114,0.851641414141414,0.008540245743982775,0.8516102762730089,0.008565623648213805,0.851924567328343,0.008321135471938579,0.851641414141414,0.008540245743982775,3,combined_results_orig_07.21.2025.csv,True,1
promoter_all,NTv2,0.0001,3.0,0.78466617772294,0.011616836916875877,0.8922558922558922,0.005865892198975747,0.8922449189939359,0.005874680343255689,0.8924103070455476,0.005750975378995797,0.8922558922558923,0.005865892198975689,3,combined_results_orig_07.21.2025.csv,True,1
promoter_no_tata,DNABERT,3e-05,3.0,0.7398505027400311,0.005638733687881285,0.869290573372206,0.0034444720307964037,0.8691757679270823,0.0035745718086008585,0.870562767620485,0.0024378107775930797,0.869290573372206,0.003444472030796342,3,combined_results_orig_07.21.2025.csv,True,1
promoter_no_tata,DNABERT2,3e-05,3.0,0.7612938255402323,0.006586601167386694,0.88022351797862,0.003366473872825784,0.8801565400227793,0.0033864808028722763,0.8810712114616582,0.003293413987460811,0.88022351797862,0.003366473872825784,3,combined_results_orig_07.21.2025.csv,True,1
promoter_no_tata,GPT,3e-05,3.0,0.7379674424257551,0.005357779986392491,0.8688046647230321,0.0025248554046193275,0.868773313548567,0.0024979615911564592,0.8691629098668563,0.0028335999999325036,0.8688046647230321,0.00252485540461944,3,combined_results_orig_07.21.2025.csv,True,1
promoter_no_tata,NTv2,0.0001,3.0,0.7926362676588022,0.006055923849548187,0.8957725947521865,0.0029606553952754872,0.895701079483816,0.0029551430241222705,0.8968645715816701,0.003117455137069512,0.8957725947521865,0.002960655395275491,5,combined_results_orig_07.21.2025.csv,True,1
promoter_tata,DNABERT,3e-05,3.0,0.8340879276508409,0.06118793140581826,0.9166666666666666,0.030325945789286022,0.9166359596679322,0.030314815695453336,0.9174219815319242,0.030868798732181464,0.9166666666666666,0.030325945789286022,3,combined_results_orig_07.21.2025.csv,True,1
promoter_tata,DNABERT2,3e-05,3.0,0.8576636283385531,0.004434509937585791,0.9276729559748428,0.002723350326366239,0.9275737492913386,0.0027839003382281497,0.9299953919229003,0.0021032179650869193,0.9276729559748428,0.002723350326366239,3,combined_results_orig_07.21.2025.csv,True,1
promoter_tata,GPT,3e-05,3.0,0.7835255530883355,0.06865710366248359,0.889937106918239,0.03540355424276004,0.8896300961985761,0.03571041893113114,0.8936015868180843,0.033274712203560514,0.889937106918239,0.03540355424276004,3,combined_results_orig_07.21.2025.csv,True,1
promoter_tata,NTv2,0.0001,3.0,0.8849222858454782,0.025088230628252668,0.9422169811320754,0.01240545113054993,0.9422026231175165,0.012399121888359257,0.9427055082194862,0.012684754344706199,0.9422169811320755,0.012405451130549947,4,combined_results_orig_07.21.2025.csv,True,1
reconstructed,DNABERT,3e-05,5.0,0.8404286692594901,0.007290237903209814,0.9058746163963175,0.004562119568722607,0.9002651067479194,0.00467482117543389,0.8966606312925995,0.006586530744416861,0.9043669070808068,0.004375544580749477,10,anisa_finetune_results_with_lr_06.11.2025.csv,True,1
reconstructed,DNABERT2,3e-05,5.0,0.8458166854385067,0.0067773636343906795,0.909644892590969,0.004420183242778206,0.9033818820828886,0.004251361610000509,0.9043526531918452,0.008127775291337187,0.9029205329196139,0.004991120682779089,10,anisa_finetune_results_with_lr_06.11.2025.csv,True,1
reconstructed,GPT,3e-05,4.0,0.7180498106716529,0.02459424317462972,0.8348312143796581,0.014589158494002493,0.8230483197141969,0.015799559935707534,0.8261431970969764,0.017023132077072227,0.8217057415263376,0.01955148738195253,4,combined_results_orig_07.21.2025.csv,True,1
reconstructed,NTv2,0.0001,4.0,0.8522834102744834,0.05971858191243736,0.913474951177713,0.03580692922902137,0.9071987441749463,0.03771879028483834,0.915555070338456,0.04375616144995328,0.9006571757956664,0.033558221575990296,11,combined_results_orig_07.21.2025.csv,True,1
splice_sites_acceptors,DNABERT,3e-05,3.0,0.9570181733445056,0.0025108520258783095,0.9785,0.0012322818340455102,0.9784943311913634,0.001234574899447299,0.9785074792678479,0.001220081490488044,0.9785106974159489,0.0012914567808940932,4,combined_results_orig_07.21.2025.csv,True,1
splice_sites_acceptors,DNABERT2,3e-05,3.0,0.8083617245985696,0.023356410096618915,0.903888888888889,0.011833724563172741,0.9038567679279966,0.011786016148238888,0.9043719059437452,0.011874020865410562,0.9039899972214505,0.011484222460419361,3,combined_results_orig_07.21.2025.csv,True,1
splice_sites_acceptors,GPT,3e-05,3.0,0.7357639129349711,0.016393007509003465,0.8675555555555556,0.008382079650018795,0.8675154885972273,0.008344119944438821,0.868052673856419,0.008260221694252563,0.8677114013151801,0.00813789380236508,3,combined_results_orig_07.21.2025.csv,True,1
splice_sites_acceptors,NTv2,0.0001,3.0,0.9707150711562041,0.003345977893741635,0.9853333333333333,0.001655518269527938,0.9853264380551409,0.0016552413356373092,0.9854692052136638,0.0017190597002003049,0.9852459016393442,0.0016296424339025876,4,combined_results_orig_07.21.2025.csv,True,1
splice_sites_all,DNABERT,3e-05,3.0,0.9609064584986816,0.007218365078775936,0.9738888888888888,0.004857220665420833,0.9739268691812337,0.0049149141733918775,0.9738413941591578,0.004872954441691492,0.9741883099954003,0.004821683189564732,3,combined_results_orig_07.21.2025.csv,True,1
splice_sites_all,DNABERT2,3e-05,3.0,0.8544722759124485,0.006214956258789355,0.9029999999999999,0.004176654695380616,0.9033878249864497,0.004028357674528612,0.9037488724004344,0.0038678428925335625,0.9031644380418337,0.004086999191172954,3,combined_results_orig_07.21.2025.csv,True,1
splice_sites_all,GPT,3e-05,3.0,0.7476047204291524,0.008468683148052547,0.8313333333333333,0.005333333333333329,0.8310185411757302,0.00504041492889636,0.8310870723183124,0.005298571677628703,0.8322491519778775,0.005644289993842788,3,combined_results_orig_07.21.2025.csv,True,1
splice_sites_all,NTv2,0.0001,3.0,0.9671921752461895,0.0010433524319397396,0.9781111111111112,0.0006938886664887834,0.9782521751730481,0.0006984008995660013,0.9784702460015038,0.0006974768109206477,0.9781263682319198,0.0007569031289851968,3,combined_results_orig_07.21.2025.csv,True,1
splice_sites_donors,DNABERT,3e-05,3.0,0.9668334206942538,0.0019130286589640912,0.9834166666666667,0.0009574271077563454,0.9834137318777878,0.0009569416611256908,0.9834185925941314,0.0009749234424197773,0.9834148293029873,0.000938565807865365,4,combined_results_orig_07.21.2025.csv,True,1
splice_sites_donors,DNABERT2,3e-05,3.0,0.8294472152373737,0.010571802399742869,0.9145555555555555,0.005273975238358097,0.9145500538244402,0.00527864837624766,0.9147542498473819,0.005270004447693708,0.9146929824561404,0.0053034786110737414,3,combined_results_orig_07.21.2025.csv,True,1
splice_sites_donors,GPT,3e-05,3.0,0.7501077474106164,0.02087513924860468,0.8742222222222221,0.011339867397487149,0.8741590216821841,0.011433979540367735,0.8755361436938407,0.00978072971103632,0.8745732574679943,0.011103406167684397,3,combined_results_orig_07.21.2025.csv,True,1
splice_sites_donors,NTv2,0.0001,3.0,0.9729201519757873,0.0033952669694998477,0.9864444444444445,0.0017105338131488388,0.9864415953603206,0.0017101589942772884,0.986487016263562,0.0017170296952826601,0.9864331436699859,0.001680816074855001,3,combined_results_orig_07.21.2025.csv,True,1
tf_0,DNABERT,3e-05,3.0,0.6657116766168292,0.008658041721686615,0.8295999999999999,0.005274677451960674,0.8287548893276888,0.005716558611242883,0.8361625402613398,0.004822976072284559,0.8295999999999999,0.005274677451960612,10,anisa_finetune_results_with_lr_06.11.2025.csv,True,1
tf_0,DNABERT2,3e-05,3.0,0.6680623206853867,0.014800891352799118,0.8294,0.006535373831014657,0.8282250898238221,0.006624636192977846,0.838758349284532,0.009529415989657892,0.8294,0.0065353738310146795,10,anisa_finetune_results_with_lr_06.11.2025.csv,True,1
tf_0,GPT,3e-05,4.0,0.6495741557898099,0.01810117008203912,0.8206,0.01021273714534937,0.8194182857077379,0.010731224613933455,0.8290504180227032,0.008720622048960536,0.8206,0.01021273714534937,5,combined_results_orig_07.21.2025.csv,True,1
tf_0,NTv2,0.0001,4.0,0.56704767920934,0.013785487781397154,0.7771666666666667,0.005419102016632162,0.774686046881493,0.0062936622629426375,0.790117737520519,0.011481548888231172,0.7771666666666667,0.0054191020166321465,6,combined_results_orig_07.21.2025.csv,True,1
tf_1,DNABERT,0.0001,3.0,0.702629821602712,0.012809829341229817,0.8486,0.006949820141557662,0.8480077281902476,0.0071455851778710845,0.8540570296313923,0.006236877453967603,0.8486,0.006949820141557614,5,combined_results_orig_07.21.2025.csv,True,1
tf_1,DNABERT2,3e-05,3.0,0.7176789155288054,0.0187123281420304,0.8562000000000001,0.010799176923368856,0.8556425189759101,0.01117379292943649,0.8615130550250132,0.008316094245089339,0.8562000000000001,0.010799176923368825,10,anisa_finetune_results_with_lr_06.11.2025.csv,True,1
tf_1,GPT,3e-05,4.0,0.6743514733983779,0.011728996711775892,0.8325,0.004203173404306155,0.8313504674100892,0.003950837522446405,0.84192910423813,0.007918337168926112,0.8325,0.0042031734043060905,4,combined_results_orig_07.21.2025.csv,True,1
tf_1,NTv2,0.0001,4.0,0.6053126367546667,0.013521229260653885,0.7985000000000001,0.0076092049518987175,0.7970997632347033,0.00811167806576504,0.8068849951885939,0.006560196518096906,0.7985000000000001,0.007609204951898705,6,combined_results_orig_07.21.2025.csv,True,1
tf_2,DNABERT,0.0001,3.0,0.653666009093403,0.015912874994809676,0.8231999999999999,0.008348652585896699,0.8222098106842406,0.008537182854113451,0.8305101788284045,0.00770942791555561,0.8231999999999999,0.008348652585896683,5,combined_results_orig_07.21.2025.csv,True,1
tf_2,DNABERT2,3e-05,3.0,0.6519119499285726,0.03550311259959403,0.8253999999999999,0.017430496901185043,0.825262343961467,0.0173590482199286,0.826513727324062,0.01808569814249455,0.8253999999999999,0.017430496901185054,10,anisa_finetune_results_with_lr_06.11.2025.csv,True,1
tf_2,GPT,3e-05,4.0,0.5268480562951323,0.026266494085190745,0.7606666666666667,0.01436430761761016,0.7593691712725915,0.015269876056459592,0.7662410499062116,0.01266511783994787,0.7606666666666667,0.014364307617610107,3,combined_results_orig_07.21.2025.csv,True,1
tf_2,NTv2,0.0001,4.0,0.4455035117337986,0.018445091529920084,0.7191666666666666,0.011356349178616634,0.7168081817012805,0.01339340171768966,0.7264550488474179,0.008292467931575476,0.7191666666666666,0.011356349178616634,6,combined_results_orig_07.21.2025.csv,True,1
tf_3,DNABERT,0.0001,3.0,0.5513726230231555,0.010705573345124371,0.7727999999999999,0.0068702256149270795,0.7715848022195655,0.00760015043731557,0.7786137585738138,0.004074409339924277,0.7727999999999999,0.0068702256149270596,5,combined_results_orig_07.21.2025.csv,True,1
tf_3,DNABERT2,3e-05,3.0,0.5866640420089437,0.024837596396405974,0.7903,0.014399459866413214,0.7891380914883758,0.015344401534979927,0.7964200270279488,0.010667482704736542,0.7903,0.014399459866413196,10,anisa_finetune_results_with_lr_06.11.2025.csv,True,1
tf_3,GPT,3e-05,4.0,0.38257498837545606,0.01799057908879703,0.6859999999999999,0.008763560920082635,0.6816635258751118,0.009062744358944686,0.6967360484545585,0.009490694793735906,0.6859999999999999,0.008763560920082663,6,combined_results_orig_07.21.2025.csv,True,1
tf_3,NTv2,0.0001,4.0,0.3089838703499039,0.025814854329724055,0.6491666666666667,0.019343388189938897,0.6421887080095352,0.029233424021538692,0.6604284013327741,0.008300106066328286,0.6491666666666667,0.01934338818993889,6,combined_results_orig_07.21.2025.csv,True,1
tf_4,DNABERT,0.0001,3.0,0.7389090688015535,0.023278292233689036,0.867,0.012449899597988754,0.8665420405542099,0.012655625183797823,0.8719281174029391,0.010854615374829828,0.867,0.01244989959798872,5,combined_results_orig_07.21.2025.csv,True,1
tf_4,DNABERT2,3e-05,3.0,0.7635514416368832,0.011825343753472117,0.8801,0.006226288353960707,0.8798330302791776,0.006314897818351425,0.8834631021988685,0.005887682811613216,0.8801,0.006226288353960707,10,anisa_finetune_results_with_lr_06.11.2025.csv,True,1
tf_4,GPT,3e-05,4.0,0.6561730337782025,0.02092508648862139,0.8263333333333334,0.008962886439832504,0.825891005416957,0.008586369461025846,0.8298536455645632,0.011980362446446501,0.8263333333333334,0.008962886439832481,3,combined_results_orig_07.21.2025.csv,True,1
tf_4,NTv2,0.0001,4.0,0.5733376612256014,0.015244810353273576,0.7848333333333334,0.006431692364119024,0.7841641671671388,0.006088334925913643,0.7885236459109212,0.008976212580813799,0.7848333333333333,0.006431692364119024,6,combined_results_orig_07.21.2025.csv,True,1
